date,weekday,USD/CNY,EUR/CNY,100JPY/CNY,HKD/CNY,GBP/CNY,AUD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CAD/CNY,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2007-12-14,五,7.3589,0.9438,6.5421,10.7576,15.0269,,,,,,,,,,,,,,,,,,,
2007-12-13,四,7.3568,0.9433,6.5724,10.8325,15.0395,,,,,,,,,,,,,,,,,,,
2007-12-12,三,7.3647,0.9444,6.6405,10.8,15.0026,,,,,,,,,,,,,,,,,,,
2007-12-11,二,7.3797,0.9465,6.5958,10.8566,15.1018,,,,,,,,,,,,,,,,,,,
2007-12-10,一,7.3953,0.9486,6.6257,10.8304,15.0224,,,,,,,,,,,,,,,,,,,
2007-12-7,五,7.4091,0.9504,6.6479,10.8469,15.0134,,,,,,,,,,,,,,,,,,,
2007-12-6,四,7.4205,0.9518,6.6872,10.8439,15.0551,,,,,,,,,,,,,,,,,,,
2007-12-5,三,7.3982,0.9495,6.7293,10.9149,15.2125,,,,,,,,,,,,,,,,,,,
2007-12-4,二,7.4094,0.9513,6.7132,10.8548,15.2911,,,,,,,,,,,,,,,,,,,
2007-12-3,一,7.4143,0.9521,6.6883,10.8627,15.2416,,,,,,,,,,,,,,,,,,,
2007-11-30,五,7.3997,0.9501,6.7242,10.9275,15.2811,,,,,,,,,,,,,,,,,,,
2007-11-29,四,7.3983,0.9503,6.7276,10.9735,15.3652,,,,,,,,,,,,,,,,,,,
2007-11-28,三,7.3899,0.9493,6.8081,10.9614,15.2738,,,,,,,,,,,,,,,,,,,
2007-11-27,二,7.3872,0.9493,6.8817,10.9759,15.2919,,,,,,,,,,,,,,,,,,,
2007-11-26,一,7.3942,0.951,6.8043,10.97,15.2524,,,,,,,,,,,,,,,,,,,
2007-11-23,五,7.3992,0.9513,6.8155,10.9956,15.2779,,,,,,,,,,,,,,,,,,,
2007-11-22,四,7.4119,0.9527,6.8303,11.007,15.2822,,,,,,,,,,,,,,,,,,,
2007-11-21,三,7.415,0.9526,6.7556,10.9916,15.3224,,,,,,,,,,,,,,,,,,,
2007-11-20,二,7.4255,0.9545,6.7538,10.888,15.2126,,,,,,,,,,,,,,,,,,,
2007-11-19,一,7.4303,0.9545,6.6937,10.9107,15.2778,,,,,,,,,,,,,,,,,,,
2007-11-16,五,7.4336,0.9555,6.723,10.8724,15.1909,,,,,,,,,,,,,,,,,,,
2007-11-15,四,7.4307,0.9543,6.6688,10.8841,15.2653,,,,,,,,,,,,,,,,,,,
2007-11-14,三,7.4321,0.9546,6.6808,10.8739,15.4238,,,,,,,,,,,,,,,,,,,
2007-11-13,二,7.4309,0.954,6.7587,10.8164,15.2831,,,,,,,,,,,,,,,,,,,
2007-11-12,一,7.414,0.9524,6.7083,10.8563,15.4556,,,,,,,,,,,,,,,,,,,
2007-11-9,五,7.4162,0.9543,6.5738,10.8988,15.6389,,,,,,,,,,,,,,,,,,,
2007-11-8,四,7.4251,0.9562,6.5793,10.8763,15.6124,,,,,,,,,,,,,,,,,,,
2007-11-7,三,7.4476,0.9592,6.4911,10.8415,15.5454,,,,,,,,,,,,,,,,,,,
2007-11-6,二,7.4577,0.9605,6.5164,10.8006,15.5232,,,,,,,,,,,,,,,,,,,
2007-11-5,一,7.4562,0.9604,6.5071,10.8145,15.5726,,,,,,,,,,,,,,,,,,,
2007-11-2,五,7.4624,0.9617,6.5094,10.7697,15.5151,,,,,,,,,,,,,,,,,,,
2007-11-1,四,7.4552,0.9619,6.4564,10.7888,15.5031,,,,,,,,,,,,,,,,,,,
2007-10-31,三,7.4692,0.9637,6.5094,10.7829,15.4534,,,,,,,,,,,,,,,,,,,
2007-10-30,二,7.472,0.9641,6.5238,10.7518,15.3848,,,,,,,,,,,,,,,,,,,
2007-10-29,一,7.4718,0.964,6.5433,10.7631,15.3418,,,,,,,,,,,,,,,,,,,
2007-10-26,五,7.481,0.9652,6.5514,10.7162,15.3521,,,,,,,,,,,,,,,,,,,
2007-10-25,四,7.4867,0.9659,6.565,10.6715,15.3316,,,,,,,,,,,,,,,,,,,
2007-10-24,三,7.4938,0.9668,6.53,10.6779,15.3582,,,,,,,,,,,,,,,,,,,
2007-10-23,二,7.501,0.9678,6.5585,10.645,15.266,,,,,,,,,,,,,,,,,,,
2007-10-22,一,7.5055,0.9683,6.5922,10.7599,15.3964,,,,,,,,,,,,,,,,,,,
2007-10-19,五,7.5074,0.9686,6.5109,10.7258,15.3538,,,,,,,,,,,,,,,,,,,
2007-10-18,四,7.5113,0.9689,6.4475,10.6732,15.3257,,,,,,,,,,,,,,,,,,,
2007-10-17,三,7.5156,0.9693,6.4387,10.6537,15.2672,,,,,,,,,,,,,,,,,,,
2007-10-16,二,7.5136,0.969,6.4085,10.6674,15.3398,,,,,,,,,,,,,,,,,,,
2007-10-15,一,7.5153,0.9692,6.3857,10.6462,15.273,,,,,,,,,,,,,,,,,,,
2007-10-12,五,7.5114,0.9688,6.3981,10.6666,15.2692,,,,,,,,,,,,,,,,,,,
2007-10-11,四,7.5143,0.9689,6.4151,10.6271,15.3205,,,,,,,,,,,,,,,,,,,
2007-10-10,三,7.5176,0.9686,6.4102,10.6051,15.3329,,,,,,,,,,,,,,,,,,,
2007-10-9,二,7.5232,0.9695,6.4128,10.5667,15.3116,,,,,,,,,,,,,,,,,,,
2007-10-8,一,7.5102,0.9684,6.4162,10.6183,15.3309,,,,,,,,,,,,,,,,,,,
2007-9-28,五,7.5108,0.9683,6.5091,10.6312,15.2368,,,,,,,,,,,,,,,,,,,
2007-9-27,四,7.5157,0.9677,6.5096,10.6156,15.146,,,,,,,,,,,,,,,,,,,
2007-9-26,三,7.5089,0.9668,6.5491,10.6202,15.1492,,,,,,,,,,,,,,,,,,,
2007-9-25,二,7.5135,0.9662,6.552,10.5711,15.1318,,,,,,,,,,,,,,,,,,,
2007-9-24,一,7.5109,0.965,6.521,10.5855,15.1915,,,,,,,,,,,,,,,,,,,
2007-9-21,五,7.505,0.9639,6.5247,10.5637,15.0884,,,,,,,,,,,,,,,,,,,
2007-9-20,四,7.5175,0.9658,6.484,10.5046,15.0493,,,,,,,,,,,,,,,,,,,
2007-9-19,三,7.517,0.9652,6.4874,10.4964,15.1186,,,,,,,,,,,,,,,,,,,
2007-9-18,二,7.5266,0.9662,6.5449,10.4398,14.9794,,,,,,,,,,,,,,,,,,,
2007-9-17,一,7.523,0.966,6.5239,10.4329,15.1039,,,,,,,,,,,,,,,,,,,
2007-9-14,五,7.5222,0.9658,6.5416,10.4344,15.1847,,,,,,,,,,,,,,,,,,,
2007-9-13,四,7.5169,0.9649,6.5727,10.4421,15.2428,,,,,,,,,,,,,,,,,,,
2007-9-12,三,7.5263,0.9667,6.5919,10.4096,15.2799,,,,,,,,,,,,,,,,,,,
2007-9-11,二,7.5298,0.9681,6.633,10.3787,15.2576,,,,,,,,,,,,,,,,,,,
2007-9-10,一,7.5252,0.9672,6.6736,10.3686,15.2698,,,,,,,,,,,,,,,,,,,
2007-9-7,五,7.5411,0.9683,6.5362,10.3174,15.2281,,,,,,,,,,,,,,,,,,,
2007-9-6,四,7.541,0.9678,6.5537,10.2886,15.2253,,,,,,,,,,,,,,,,,,,
2007-9-5,三,7.5546,0.9692,6.4972,10.2905,15.2229,,,,,,,,,,,,,,,,,,,
2007-9-4,二,7.5556,0.9694,6.516,10.2843,15.2457,,,,,,,,,,,,,,,,,,,
2007-9-3,一,7.5546,0.9688,6.5283,10.2965,15.2221,,,,,,,,,,,,,,,,,,,
2007-8-31,五,7.5607,0.9698,6.5184,10.3321,15.2227,,,,,,,,,,,,,,,,,,,
2007-8-30,四,7.5567,0.9686,6.5327,10.3172,15.2207,,,,,,,,,,,,,,,,,,,
2007-8-29,三,7.5505,0.9683,6.6206,10.2475,15.0916,,,,,,,,,,,,,,,,,,,
2007-8-28,二,7.5545,0.9682,6.5407,10.2949,15.1551,,,,,,,,,,,,,,,,,,,
2007-8-27,一,7.5629,0.9692,6.4881,10.3479,15.268,,,,,,,,,,,,,,,,,,,
2007-8-24,五,7.5691,0.9692,6.5125,10.2663,15.1768,,,,,,,,,,,,,,,,,,,
2007-8-23,四,7.5847,0.9709,6.536,10.2814,15.136,,,,,,,,,,,,,,,,,,,
2007-8-22,三,7.5987,0.9732,6.6413,10.2267,15.0625,,,,,,,,,,,,,,,,,,,
2007-8-21,二,7.597,0.9718,6.6242,10.2305,15.0831,,,,,,,,,,,,,,,,,,,
2007-8-20,一,7.5973,0.9723,6.6424,10.2507,15.0305,,,,,,,,,,,,,,,,,,,
2007-8-17,五,7.6003,0.9721,6.6789,10.2,15.0634,,,,,,,,,,,,,,,,,,,
2007-8-16,四,7.5981,0.9722,6.5195,10.191,15.0822,,,,,,,,,,,,,,,,,,,
2007-8-15,三,7.5921,0.9707,6.4677,10.2687,15.1333,,,,,,,,,,,,,,,,,,,
2007-8-14,二,7.5845,0.9696,6.4294,10.3255,15.2623,,,,,,,,,,,,,,,,,,,
2007-8-13,一,7.5787,0.9691,6.4099,10.3855,15.3347,,,,,,,,,,,,,,,,,,,
2007-8-10,五,7.5698,0.9677,6.4203,10.343,15.3005,,,,,,,,,,,,,,,,,,,
2007-8-9,四,7.5648,0.9665,6.3182,10.4406,15.4095,,,,,,,,,,,,,,,,,,,
2007-8-8,三,7.5759,0.9677,6.3687,10.4199,15.3192,,,,,,,,,,,,,,,,,,,
2007-8-7,二,7.569,0.9668,6.3763,10.4498,15.3817,,,,,,,,,,,,,,,,,,,
2007-8-6,一,7.5598,0.9656,6.4292,10.4442,15.4545,,,,,,,,,,,,,,,,,,,
2007-8-3,五,7.5683,0.9668,6.3453,10.3705,15.4053,,,,,,,,,,,,,,,,,,,
2007-8-2,四,7.5723,0.9673,6.3745,10.3419,15.368,,,,,,,,,,,,,,,,,,,
2007-8-1,三,7.566,0.9667,6.3837,10.3348,15.3507,,,,,,,,,,,,,,,,,,,
2007-7-31,二,7.5737,0.968,6.3693,10.3839,15.3845,,,,,,,,,,,,,,,,,,,
2007-7-30,一,7.5824,0.9691,6.3984,10.3352,15.3346,,,,,,,,,,,,,,,,,,,
2007-7-27,五,7.5697,0.9677,6.3664,10.4027,15.499,,,,,,,,,,,,,,,,,,,
2007-7-26,四,7.5789,0.9688,6.2828,10.3911,15.5549,,,,,,,,,,,,,,,,,,,
2007-7-25,三,7.5596,0.9664,6.3031,10.4368,15.5486,,,,,,,,,,,,,,,,,,,
2007-7-24,二,7.5725,0.9682,6.279,10.472,15.6274,,,,,,,,,,,,,,,,,,,
2007-7-23,一,7.5642,0.9674,6.2426,10.4658,15.5509,,,,,,,,,,,,,,,,,,,
2007-7-20,五,7.5712,0.968,6.1945,10.4467,15.5096,,,,,,,,,,,,,,,,,,,
2007-7-19,四,7.5636,0.9672,6.2007,10.4408,15.516,,,,,,,,,,,,,,,,,,,
2007-7-18,三,7.5661,0.9674,6.2043,10.4503,15.5003,,,,,,,,,,,,,,,,,,,
2007-7-17,二,7.5651,0.9673,6.2014,10.4198,15.4041,,,,,,,,,,,,,,,,,,,
2007-7-16,一,7.5681,0.9677,6.2003,10.4296,15.3935,,,,,,,,,,,,,,,,,,,
2007-7-13,五,7.5731,0.9688,6.1771,10.435,15.3628,,,,,,,,,,,,,,,,,,,
2007-7-12,四,7.5762,0.9693,6.1968,10.4161,15.3945,,,,,,,,,,,,,,,,,,,
2007-7-11,三,7.5712,0.9685,6.2179,10.4062,15.3446,,,,,,,,,,,,,,,,,,,
2007-7-10,二,7.5845,0.9704,6.154,10.3324,15.2896,,,,,,,,,,,,,,,,,,,
2007-7-9,一,7.6085,0.9733,6.1617,10.3647,15.3045,,,,,,,,,,,,,,,,,,,
2007-7-6,五,7.6135,0.974,6.1921,10.3502,15.3149,,,,,,,,,,,,,,,,,,,
2007-7-5,四,7.606,0.9734,6.1941,10.3495,15.3299,,,,,,,,,,,,,,,,,,,
2007-7-4,三,7.6007,0.973,6.2079,10.3427,15.3299,,,,,,,,,,,,,,,,,,,
2007-7-3,二,7.5951,0.9716,6.2044,10.3445,15.3246,,,,,,,,,,,,,,,,,,,
2007-7-2,一,7.6075,0.973,6.1719,10.2975,15.2808,,,,,,,,,,,,,,,,,,,
2007-6-29,五,7.6155,0.9744,6.1824,10.2337,15.2455,,,,,,,,,,,,,,,,,,,
2007-6-28,四,7.6178,0.9748,6.1913,10.2497,15.231,,,,,,,,,,,,,,,,,,,
2007-6-27,三,7.6165,0.9748,6.193,10.2404,15.2155,,,,,,,,,,,,,,,,,,,
2007-6-26,二,7.6184,0.9751,6.1732,10.2517,15.2204,,,,,,,,,,,,,,,,,,,
2007-6-25,一,7.6192,0.975,6.151,10.2631,15.2361,,,,,,,,,,,,,,,,,,,
2007-6-22,五,7.6224,0.9756,6.1533,10.2041,15.1823,,,,,,,,,,,,,,,,,,,
2007-6-21,四,7.6208,0.9751,6.1642,10.1997,15.1723,,,,,,,,,,,,,,,,,,,
2007-6-20,三,7.618,0.9746,6.1732,10.2298,15.1446,,,,,,,,,,,,,,,,,,,
2007-6-19,二,7.6195,0.9746,6.1609,10.2315,15.122,,,,,,,,,,,,,,,,,,,
2007-6-18,一,7.6213,0.9748,6.1708,10.2061,15.0677,,,,,,,,,,,,,,,,,,,
2007-6-15,五,7.6238,0.9752,6.1949,10.1503,15.0135,,,,,,,,,,,,,,,,,,,
2007-6-14,四,7.6258,0.9757,6.2137,10.1469,15.0465,,,,,,,,,,,,,,,,,,,
2007-6-13,三,7.6282,0.9759,6.2701,10.139,15.0554,,,,,,,,,,,,,,,,,,,
2007-6-12,二,7.6475,0.9786,6.2821,10.2159,15.079,,,,,,,,,,,,,,,,,,,
2007-6-11,一,7.6785,0.9826,6.3127,10.2493,15.1013,,,,,,,,,,,,,,,,,,,
2007-6-8,五,7.6656,0.9809,6.3211,10.2895,15.1695,,,,,,,,,,,,,,,,,,,
2007-6-7,四,7.6502,0.9794,6.3256,10.3285,15.243,,,,,,,,,,,,,,,,,,,
2007-6-6,三,7.6398,0.9784,6.2887,10.3237,15.2238,,,,,,,,,,,,,,,,,,,
2007-6-5,二,7.6427,0.979,6.2781,10.3165,15.2239,,,,,,,,,,,,,,,,,,,
2007-6-4,一,7.6522,0.9797,6.2713,10.2891,15.1705,,,,,,,,,,,,,,,,,,,
2007-6-1,五,7.6497,0.9793,6.2826,10.2904,15.138,,,,,,,,,,,,,,,,,,,
2007-5-31,四,7.6506,0.98,6.2911,10.2755,15.1187,,,,,,,,,,,,,,,,,,,
2007-5-30,三,7.6488,0.9783,6.2922,10.2819,15.1496,,,,,,,,,,,,,,,,,,,
2007-5-29,二,7.6538,0.9788,6.2893,10.2886,15.1729,,,,,,,,,,,,,,,,,,,
2007-5-28,一,7.6512,0.9779,6.2882,10.2897,15.1815,,,,,,,,,,,,,,,,,,,
2007-5-25,五,7.6523,0.9778,6.3179,10.2698,15.1868,,,,,,,,,,,,,,,,,,,
2007-5-24,四,7.6525,0.9782,6.296,10.2953,15.2002,,,,,,,,,,,,,,,,,,,
2007-5-23,三,7.654,0.9784,6.2918,10.2942,15.1151,,,,,,,,,,,,,,,,,,,
2007-5-22,二,7.6551,0.9787,6.3046,10.303,15.0943,,,,,,,,,,,,,,,,,,,
2007-5-21,一,7.6652,0.9803,6.3226,10.3649,15.1349,,,,,,,,,,,,,,,,,,,
2007-5-18,五,7.6804,0.9821,6.3291,10.3643,15.1657,,,,,,,,,,,,,,,,,,,
2007-5-17,四,7.6785,0.9822,6.3545,10.3875,15.1858,,,,,,,,,,,,,,,,,,,
2007-5-16,三,7.684,0.9834,6.3903,10.4445,15.2577,,,,,,,,,,,,,,,,,,,
2007-5-15,二,7.6948,0.9852,6.3844,10.4203,15.2272,,,,,,,,,,,,,,,,,,,
2007-5-14,一,7.6739,0.9816,6.3861,10.3866,15.215,,,,,,,,,,,,,,,,,,,
2007-5-11,五,7.6835,0.9822,6.4099,10.347,15.2087,,,,,,,,,,,,,,,,,,,
2007-5-10,四,7.6965,0.9842,6.4063,10.4153,15.341,,,,,,,,,,,,,,,,,,,
2007-5-9,三,7.6971,0.9844,6.4247,10.4234,15.3142,,,,,,,,,,,,,,,,,,,
2007-5-8,二,7.6951,0.9842,6.408,10.463,15.3348,,,,,,,,,,,,,,,,,,,
2007-4-30,一,7.7055,0.9852,6.4441,10.4999,15.3678,,,,,,,,,,,,,,,,,,,
2007-4-27,五,7.7139,0.9862,6.4484,10.4913,15.3584,,,,,,,,,,,,,,,,,,,
2007-4-26,四,7.7199,0.9873,6.5067,10.5319,15.456,,,,,,,,,,,,,,,,,,,
2007-4-25,三,7.7203,0.9877,6.5158,10.5181,15.4522,,,,,,,,,,,,,,,,,,,
2007-4-24,二,7.7293,0.9889,6.5298,10.4918,15.464,,,,,,,,,,,,,,,,,,,
2007-4-23,一,7.729,0.989,6.4974,10.5064,15.4831,,,,,,,,,,,,,,,,,,,
2007-4-20,五,7.723,0.9883,6.5091,10.5207,15.4738,,,,,,,,,,,,,,,,,,,
2007-4-19,四,7.7199,0.9882,6.5257,10.501,15.4811,,,,,,,,,,,,,,,,,,,
2007-4-18,三,7.7238,0.9889,6.5048,10.4916,15.5105,,,,,,,,,,,,,,,,,,,
2007-4-17,二,7.7308,0.9896,6.4647,10.4625,15.3827,,,,,,,,,,,,,,,,,,,
2007-4-16,一,7.722,0.9883,6.4795,10.4726,15.3455,,,,,,,,,,,,,,,,,,,
2007-4-13,五,7.7244,0.9884,6.4941,10.4291,15.2966,,,,,,,,,,,,,,,,,,,
2007-4-12,四,7.7264,0.9889,6.4759,10.382,15.2581,,,,,,,,,,,,,,,,,,,
2007-4-11,三,7.727,0.9891,6.4799,10.3708,15.2384,,,,,,,,,,,,,,,,,,,
2007-4-10,二,7.7304,0.9889,6.4877,10.334,15.1821,,,,,,,,,,,,,,,,,,,
2007-4-9,一,7.729,0.9887,6.4748,10.3279,15.1805,,,,,,,,,,,,,,,,,,,
2007-4-6,五,7.7251,0.9883,6.5026,10.3693,15.2219,,,,,,,,,,,,,,,,,,,
2007-4-5,四,7.7268,0.9885,6.5101,10.3327,15.2704,,,,,,,,,,,,,,,,,,,
2007-4-4,三,7.7349,0.9896,6.507,10.316,15.2683,,,,,,,,,,,,,,,,,,,
2007-4-3,二,7.7277,0.9889,6.5611,10.3298,15.2903,,,,,,,,,,,,,,,,,,,
2007-4-2,一,7.7306,0.9892,6.5525,10.313,15.2087,,,,,,,,,,,,,,,,,,,
2007-3-30,五,7.7342,0.9899,6.5539,10.3068,15.18,,,,,,,,,,,,,,,,,,,
2007-3-29,四,7.7303,0.9894,6.6195,10.2906,15.1783,,,,,,,,,,,,,,,,,,,
2007-3-28,三,7.7318,0.9897,6.5602,10.3256,15.2021,,,,,,,,,,,,,,,,,,,
2007-3-27,二,7.7343,0.9899,6.5467,10.3097,15.225,,,,,,,,,,,,,,,,,,,
2007-3-26,一,7.7393,0.9906,6.5637,10.2711,15.1691,,,,,,,,,,,,,,,,,,,
2007-3-23,五,7.7359,0.9904,6.5531,10.309,15.2012,,,,,,,,,,,,,,,,,,,
2007-3-22,四,7.731,0.9898,6.5813,10.3591,15.2185,,,,,,,,,,,,,,,,,,,
2007-3-21,三,7.7355,0.9901,6.5958,10.3003,15.1736,,,,,,,,,,,,,,,,,,,
2007-3-20,二,7.7395,0.9905,6.5684,10.2987,15.0633,,,,,,,,,,,,,,,,,,,
2007-3-19,一,7.7351,0.9902,6.6282,10.3052,15.0254,,,,,,,,,,,,,,,,,,,
2007-3-16,五,7.739,0.9907,6.6066,10.283,14.9923,,,,,,,,,,,,,,,,,,,
2007-3-15,四,7.742,0.9908,6.6075,10.2407,14.9981,,,,,,,,,,,,,,,,,,,
2007-3-14,三,7.7387,0.9902,6.6621,10.2107,14.9367,,,,,,,,,,,,,,,,,,,
2007-3-13,二,7.7397,0.9904,6.5791,10.204,14.9415,,,,,,,,,,,,,,,,,,,
2007-3-12,一,7.7474,0.9914,6.5573,10.1659,14.9882,,,,,,,,,,,,,,,,,,,
2007-3-9,五,7.7436,0.9912,6.5942,10.1756,14.9433,,,,,,,,,,,,,,,,,,,
2007-3-8,四,7.7386,0.99,6.6816,10.1904,14.9221,,,,,,,,,,,,,,,,,,,
2007-3-7,三,7.7436,0.9908,6.64,10.1702,14.9808,,,,,,,,,,,,,,,,,,,
2007-3-6,二,7.7453,0.9912,6.6822,10.1431,14.8862,,,,,,,,,,,,,,,,,,,
2007-3-5,一,7.7403,0.9906,6.683,10.198,14.9283,,,,,,,,,,,,,,,,,,,
2007-3-2,五,7.7453,0.9915,6.58,10.2006,15.1601,,,,,,,,,,,,,,,,,,,
2007-3-1,四,7.7472,0.9917,6.5289,10.2544,15.2174,,,,,,,,,,,,,,,,,,,
2007-2-28,三,7.7409,0.9907,6.5363,10.2366,15.1931,,,,,,,,,,,,,,,,,,,
2007-2-27,二,7.7471,0.9917,6.427,10.211,15.2053,,,,,,,,,,,,,,,,,,,
2007-2-26,一,7.7498,0.9925,6.4096,10.2213,15.2255,,,,,,,,,,,,,,,,,,,
2007-2-16,五,7.7408,0.9913,6.4766,10.1639,15.1099,,,,,,,,,,,,,,,,,,,
2007-2-15,四,7.7502,0.9925,6.4472,10.1816,15.2084,,,,,,,,,,,,,,,,,,,
2007-2-14,三,7.7552,0.9924,6.3971,10.1111,15.0967,,,,,,,,,,,,,,,,,,,
2007-2-13,二,7.7662,0.9939,6.3799,10.0638,15.1241,,,,,,,,,,,,,,,,,,,
2007-2-12,一,7.7632,0.9935,6.3659,10.1044,15.1595,,,,,,,,,,,,,,,,,,,
2007-2-9,五,7.7575,0.9927,6.3995,10.1128,15.1899,,,,,,,,,,,,,,,,,,,
2007-2-8,四,7.7526,0.9921,6.4246,10.0945,15.2791,,,,,,,,,,,,,,,,,,,
2007-2-7,三,7.7496,0.9925,6.4478,10.0553,15.2641,,,,,,,,,,,,,,,,,,,
2007-2-6,二,7.7595,0.9938,6.4593,10.0343,15.2117,,,,,,,,,,,,,,,,,,,
2007-2-5,一,7.764,0.9943,6.4144,10.0583,15.2594,,,,,,,,,,,,,,,,,,,
2007-2-2,五,7.7613,0.9944,6.4233,10.1045,15.2721,,,,,,,,,,,,,,,,,,,
2007-2-1,四,7.7615,0.9943,6.424,10.1127,15.2425,,,,,,,,,,,,,,,,,,,
2007-1-31,三,7.7776,0.9962,6.3924,10.0798,15.2652,,,,,,,,,,,,,,,,,,,
2007-1-30,二,7.7796,0.9959,6.3945,10.0733,15.2571,,,,,,,,,,,,,,,,,,,
2007-1-29,一,7.7836,0.9966,6.3963,10.0447,15.244,,,,,,,,,,,,,,,,,,,
2007-1-26,五,7.7817,0.9965,6.401,10.0656,15.2942,,,,,,,,,,,,,,,,,,,
2007-1-25,四,7.7735,0.996,6.4254,10.0706,15.2961,,,,,,,,,,,,,,,,,,,
2007-1-24,三,7.7755,0.9969,6.387,10.1283,15.4123,,,,,,,,,,,,,,,,,,,
2007-1-23,二,7.7815,0.9979,6.3972,10.0705,15.3967,,,,,,,,,,,,,,,,,,,
2007-1-22,一,7.78,0.9964,6.4112,10.0908,15.3603,,,,,,,,,,,,,,,,,,,
2007-1-19,五,7.7788,0.9957,6.4139,10.0866,15.3579,,,,,,,,,,,,,,,,,,,
2007-1-18,四,7.7758,0.9963,6.4471,10.0592,15.3157,,,,,,,,,,,,,,,,,,,
2007-1-17,三,7.7798,0.997,6.4376,10.054,15.2575,,,,,,,,,,,,,,,,,,,
2007-1-16,二,7.7895,0.9989,6.4616,10.0692,15.2885,,,,,,,,,,,,,,,,,,,
2007-1-15,一,7.7938,0.9994,6.49,10.0669,15.255,,,,,,,,,,,,,,,,,,,
2007-1-12,五,7.8012,1.0004,6.467,10.0505,15.1597,,,,,,,,,,,,,,,,,,,
2007-1-11,四,7.7977,1.0,6.516,10.0967,15.0709,,,,,,,,,,,,,,,,,,,
2007-1-10,三,7.8081,1.0012,6.5394,10.1259,15.1173,,,,,,,,,,,,,,,,,,,
2007-1-9,二,7.8078,1.0015,6.5706,10.1863,15.1726,,,,,,,,,,,,,,,,,,,
2007-1-8,一,7.8135,1.0028,6.6009,10.154,15.0665,,,,,,,,,,,,,,,,,,,
2007-1-5,五,7.8097,1.0027,6.5955,10.2154,15.1498,,,,,,,,,,,,,,,,,,,
2007-1-4,四,7.8073,1.0024,6.5432,10.2782,15.2308,,,,,,,,,,,,,,,,,,,
2006-12-29,五,7.8087,1.0047,6.563,10.2665,15.3232,,,,,,,,,,,,,,,,,,,
2006-12-28,四,7.8149,1.0051,6.5765,10.2504,15.2963,,,,,,,,,,,,,,,,,,,
2006-12-27,三,7.823,1.0056,6.5717,10.2597,15.2972,,,,,,,,,,,,,,,,,,,
2006-12-26,二,7.822,1.0053,6.5753,10.2759,15.3252,,,,,,,,,,,,,,,,,,,
2006-12-25,一,7.8221,1.006,6.5859,10.2679,15.3194,,,,,,,,,,,,,,,,,,,
2006-12-22,五,7.8189,1.0057,6.6049,10.3111,15.3462,,,,,,,,,,,,,,,,,,,
2006-12-21,四,7.819,1.0058,6.605,10.3099,15.3736,,,,,,,,,,,,,,,,,,,
2006-12-20,三,7.8198,1.0057,6.6152,10.3423,15.4267,,,,,,,,,,,,,,,,,,,
2006-12-19,二,7.827,1.0068,6.6314,10.2555,15.2543,,,,,,,,,,,,,,,,,,,
2006-12-18,一,7.8255,1.0067,6.6323,10.2468,15.2931,,,,,,,,,,,,,,,,,,,
2006-12-15,五,7.8185,1.006,6.6236,10.2753,15.3274,,,,,,,,,,,,,,,,,,,
2006-12-14,四,7.8197,1.0063,6.6545,10.3271,15.378,,,,,,,,,,,,,,,,,,,
2006-12-13,三,7.8254,1.0068,6.693,10.384,15.4195,,,,,,,,,,,,,,,,,,,
2006-12-12,二,7.8324,1.0076,6.7041,10.3768,15.3456,,,,,,,,,,,,,,,,,,,
2006-12-11,一,7.8377,1.0083,6.7317,10.3223,15.2901,,,,,,,,,,,,,,,,,,,
2006-12-8,五,7.8266,1.0076,6.791,10.3967,15.3613,,,,,,,,,,,,,,,,,,,
2006-12-7,四,7.8305,1.0079,6.8044,10.406,15.3992,,,,,,,,,,,,,,,,,,,
2006-12-6,三,7.8226,1.0067,6.81,10.4176,15.4353,,,,,,,,,,,,,,,,,,,
2006-12-5,二,7.8279,1.0071,6.7897,10.4414,15.4885,,,,,,,,,,,,,,,,,,,
2006-12-4,一,7.824,1.0064,6.7875,10.4404,15.4992,,,,,,,,,,,,,,,,,,,
2006-12-1,五,7.8331,1.0071,6.7743,10.3805,15.4074,,,,,,,,,,,,,,,,,,,
2006-11-30,四,7.8436,1.0087,6.7373,10.3137,15.2629,,,,,,,,,,,,,,,,,,,
2006-11-29,三,7.8394,1.0082,6.7704,10.349,15.3113,,,,,,,,,,,,,,,,,,,
2006-11-28,二,7.8487,1.0093,6.7644,10.311,15.2166,,,,,,,,,,,,,,,,,,,
2006-11-27,一,7.8402,1.008,6.7787,10.2971,15.2001,,,,,,,,,,,,,,,,,,,
2006-11-24,五,7.8526,1.009,6.7456,10.1704,15.0404,,,,,,,,,,,,,,,,,,,
2006-11-23,四,7.8596,1.0097,6.7331,10.1703,15.0452,,,,,,,,,,,,,,,,,,,
2006-11-22,三,7.8655,1.0101,6.6725,10.1021,14.9392,,,,,,,,,,,,,,,,,,,
2006-11-21,二,7.8695,1.0106,6.6685,10.0917,14.9383,,,,,,,,,,,,,,,,,,,
2006-11-20,一,7.869,1.0104,6.6732,10.0923,14.9062,,,,,,,,,,,,,,,,,,,
2006-11-17,五,7.8745,1.0113,6.6598,10.0736,14.8716,,,,,,,,,,,,,,,,,,,
